,Estado,Fecha,Camas,CamasCovid
23847,Ohio,2021-04-05,18927.0,1521.0
32965,carolina del Sur,2021-04-05,7521.0,519.0
270,Alaska,2021-04-05,849.0,45.0
23686,Nuevo Hampshire,2021-04-05,1888.0,101.0
29434,Georgia,2021-04-05,15333.0,1328.0
32822,Montana,2021-04-05,1685.0,33.0
25636,Tennessee,2021-04-05,12811.0,869.0
31575,Idaho,2021-04-05,1948.0,161.0
22406,Texas,2021-04-05,44946.0,3320.0
30874,Washington,2021-04-05,8436.0,484.0
25692,Hawái,2021-04-05,1718.0,49.0
22113,Iowa,2021-04-05,4672.0,226.0
28290,Minnesota,2021-04-05,6647.0,595.0
32229,Utah,2021-04-05,2841.0,135.0
26783,Virginia,2021-04-05,11965.0,1108.0
26399,Maine,2021-04-05,2064.0,109.0
21620,Arkansas,2021-04-05,5052.0,171.0
28954,Dakota del Sur,2021-04-05,1305.0,92.0
24883,Nuevo México,2021-04-05,2801.0,95.0
23103,Rhode Island,2021-04-05,2161.0,188.0
24408,Wisconsin,2021-04-05,7263.0,308.0
21856,Nebraska,2021-04-05,2425.0,163.0
28527,Connecticut,2021-04-05,5804.0,567.0
27231,Oklahoma,2021-04-05,6268.0,332.0
24471,Kentucky,2021-04-05,7224.0,406.0
24678,Dakota del Norte,2021-04-05,1280.0,95.0
25404,Misuri,2021-04-05,10738.0,727.0
29548,Indiana,2021-04-05,10052.0,719.0
24528,Luisiana,2021-04-05,8324.0,289.0
26561,California,2021-04-05,41951.0,2338.0
32265,Florida,2021-04-05,40532.0,3348.0
25797,Islas Virgenes,2021-04-05,73.0,4.0
24001,Arizona,2021-04-05,10137.0,536.0
30524,Oregón,2021-04-05,4739.0,243.0
33668,Massachusetts,2021-04-05,13597.0,691.0
29910,Colorado,2021-04-05,7122.0,428.0
29091,Carolina del Norte,2021-04-05,16014.0,1016.0
32014,Míchigan,2021-04-05,16955.0,3321.0
27048,Illinois,2021-04-05,18717.0,1649.0
33753,Alabama,2021-04-05,10386.0,411.0
33158,Virginia Occidental,2021-04-05,4252.0,284.0
22596,Misisipi,2021-04-05,4608.0,228.0
22790,Delaware,2021-04-05,1864.0,184.0
33795,Nueva York,2021-04-05,34521.0,5376.0
25104,Washington DC,2021-04-04,2382.0,173.0
27453,Arizona,2021-04-04,11071.0,567.0
26156,Virginia Occidental,2021-04-04,4167.0,290.0
33283,Maryland,2021-04-04,9261.0,1438.0
22544,Wyoming,2021-04-04,587.0,26.0
27582,Misisipi,2021-04-04,4854.0,212.0
31877,Nevada,2021-04-04,6042.0,289.0
21920,Massachusetts,2021-04-04,15032.0,661.0
24088,California,2021-04-04,44962.0,2410.0
30499,Montana,2021-04-04,1919.0,43.0
27681,Tennessee,2021-04-04,12332.0,871.0
27714,Pensilvania,2021-04-04,23657.0,2593.0
271,Delaware,2021-04-04,2274.0,180.0
29512,Hawái,2021-04-04,1858.0,55.0
21974,Rhode Island,2021-04-04,2115.0,180.0
30975,Colorado,2021-04-04,7424.0,423.0
28215,Wisconsin,2021-04-04,7661.0,296.0
29487,Kansas,2021-04-04,4598.0,180.0
25032,Islas Virgenes,2021-04-04,70.0,4.0
31684,Dakota del Norte,2021-04-04,1492.0,87.0
26940,Nuevo México,2021-04-04,2679.0,102.0
22511,Virginia,2021-04-04,12292.0,1032.0
25240,Ohio,2021-04-04,20557.0,1432.0
31000,Misuri,2021-04-04,12240.0,695.0
31058,Oregón,2021-04-04,4752.0,210.0
24450,Florida,2021-04-04,42636.0,3282.0
31817,Alabama,2021-04-04,10287.0,459.0
24203,Oklahoma,2021-04-04,6669.0,312.0
29284,Arkansas,2021-04-04,5818.0,168.0
32739,carolina del Sur,2021-04-04,7992.0,517.0
23249,Dakota del Sur,2021-04-04,1389.0,90.0
25972,Puerto Rico,2021-04-04,5131.0,274.0
23613,Illinois,2021-04-04,20270.0,1642.0
31951,Utah,2021-04-04,3317.0,124.0
33115,Idaho,2021-04-04,2025.0,168.0
28551,Nueva York,2021-04-04,37143.0,5194.0
28428,Maine,2021-04-04,2184.0,102.0
25134,Míchigan,2021-04-04,17432.0,3122.0
29009,Carolina del Norte,2021-04-04,16741.0,962.0
29869,Texas,2021-04-04,44793.0,3267.0
23189,Nebraska,2021-04-04,2507.0,157.0
26578,Alaska,2021-04-04,973.0,36.0
22689,Minnesota,2021-04-04,6842.0,544.0
28482,Iowa,2021-04-04,4630.0,221.0
25894,Luisiana,2021-04-04,8183.0,276.0
31213,Washington,2021-04-04,9286.0,690.0
23194,Nueva Jersey,2021-04-04,16248.0,2405.0
32675,Nuevo Hampshire,2021-04-04,2045.0,99.0
27354,Georgia,2021-04-04,15885.0,1292.0
27575,Vermont,2021-04-04,776.0,26.0
29215,Kentucky,2021-04-04,7973.0,384.0
27337,Indiana,2021-04-04,10896.0,725.0
28368,Connecticut,2021-04-04,6238.0,534.0
33272,Nebraska,2021-04-03,2715.0,144.0
32258,Wisconsin,2021-04-03,7896.0,306.0
26893,Rhode Island,2021-04-03,2216.0,179.0
30990,Nevada,2021-04-03,6038.0,270.0
27242,Texas,2021-04-03,46501.0,3344.0
28421,Kentucky,2021-04-03,8100.0,391.0
30566,Connecticut,2021-04-03,6424.0,569.0
32474,Illinois,2021-04-03,20838.0,1547.0
30157,Misuri,2021-04-03,12687.0,704.0
25131,Kansas,2021-04-03,4837.0,189.0
29927,Florida,2021-04-03,43641.0,3319.0
30775,Dakota del Norte,2021-04-03,1550.0,89.0
28117,Washington,2021-04-03,9586.0,461.0
27632,Dakota del Sur,2021-04-03,1482.0,89.0
26592,Arkansas,2021-04-03,6075.0,163.0
22918,Arizona,2021-04-03,11645.0,555.0
26461,Colorado,2021-04-03,7522.0,426.0
26987,Georgia,2021-04-03,16608.0,1286.0
24877,Vermont,2021-04-03,776.0,35.0
23128,Islas Virgenes,2021-04-03,67.0,4.0
23428,Massachusetts,2021-04-03,15522.0,657.0
30760,Idaho,2021-04-03,2101.0,170.0
22433,Virginia Occidental,2021-04-03,4307.0,290.0
31788,Luisiana,2021-04-03,8182.0,297.0
31203,Pensilvania,2021-04-03,23774.0,2584.0
272,Alaska,2021-04-03,1002.0,40.0
29046,Wyoming,2021-04-03,722.0,24.0
273,Nuevo Hampshire,2021-04-03,2089.0,94.0
33035,Washington DC,2021-04-03,2460.0,179.0
22506,Oregón,2021-04-03,4996.0,223.0
26666,Nueva Jersey,2021-04-03,16570.0,2366.0
26003,Oklahoma,2021-04-03,6918.0,310.0
30478,Utah,2021-04-03,3465.0,136.0
24818,Hawái,2021-04-03,1873.0,58.0
24182,Indiana,2021-04-03,11462.0,730.0
22672,Nueva York,2021-04-03,37590.0,5093.0
33800,Carolina del Norte,2021-04-03,16901.0,956.0
22094,Míchigan,2021-04-03,17744.0,2968.0
22460,Delaware,2021-04-03,2305.0,171.0
25904,Ohio,2021-04-03,21512.0,1390.0
23201,California,2021-04-03,46641.0,2417.0
25650,Maine,2021-04-03,2252.0,91.0
27437,Iowa,2021-04-03,4724.0,207.0
32980,Virginia,2021-04-03,12567.0,1011.0
29823,carolina del Sur,2021-04-03,8145.0,508.0
31556,Minnesota,2021-04-03,7200.0,557.0
28186,Puerto Rico,2021-04-03,5220.0,263.0
24243,Montana,2021-04-03,1851.0,39.0
23883,Tennessee,2021-04-03,12353.0,863.0
26413,Misisipi,2021-04-03,5016.0,214.0
30609,Alabama,2021-04-03,10594.0,452.0
29391,Maryland,2021-04-03,9384.0,1395.0
28403,Nuevo México,2021-04-03,2788.0,100.0
27935,Wisconsin,2021-04-02,8323.0,305.0
24079,Florida,2021-04-02,45701.0,3316.0
30396,Wyoming,2021-04-02,758.0,27.0
31655,Arkansas,2021-04-02,6435.0,186.0
33046,Misisipi,2021-04-02,5415.0,242.0
26174,Illinois,2021-04-02,21713.0,1499.0
28575,Tennessee,2021-04-02,12729.0,870.0
22560,Alabama,2021-04-02,11186.0,460.0
27342,Virginia,2021-04-02,13259.0,1017.0
31166,Nueva York,2021-04-02,39390.0,5295.0
30721,Ohio,2021-04-02,22562.0,1387.0
32288,Texas,2021-04-02,48668.0,3371.0
28896,California,2021-04-02,47727.0,2466.0
23325,Oregón,2021-04-02,5147.0,211.0
25313,Alaska,2021-04-02,1007.0,49.0
33626,Iowa,2021-04-02,4982.0,214.0
29907,Arizona,2021-04-02,11883.0,568.0
26533,Dakota del Sur,2021-04-02,1587.0,103.0
30735,Washington DC,2021-04-02,2551.0,190.0
22097,Nevada,2021-04-02,6162.0,274.0
26083,Indiana,2021-04-02,12157.0,722.0
24299,Utah,2021-04-02,3542.0,132.0
24663,Islas Virgenes,2021-04-02,74.0,5.0
33877,Nebraska,2021-04-02,2859.0,143.0
26894,Massachusetts,2021-04-02,15991.0,639.0
25938,Míchigan,2021-04-02,18246.0,2837.0
31960,Kentucky,2021-04-02,8424.0,401.0
275,Idaho,2021-04-02,2174.0,140.0
23621,carolina del Sur,2021-04-02,8590.0,507.0
27095,Virginia Occidental,2021-04-02,4715.0,301.0
29476,Puerto Rico,2021-04-02,5556.0,272.0
22420,Pensilvania,2021-04-02,25230.0,2638.0
25243,Nuevo México,2021-04-02,2887.0,107.0
27421,Oklahoma,2021-04-02,7427.0,331.0
274,Connecticut,2021-04-02,6697.0,555.0
30239,Misuri,2021-04-02,13346.0,773.0
276,Montana,2021-04-02,1978.0,45.0
29247,Maine,2021-04-02,2306.0,98.0
29453,Dakota del Norte,2021-04-02,1616.0,92.0
27793,Nueva Jersey,2021-04-02,17317.0,2422.0
26454,Minnesota,2021-04-02,7503.0,553.0
24779,Colorado,2021-04-02,7788.0,430.0
27057,Georgia,2021-04-02,17063.0,1263.0
22237,Vermont,2021-04-02,805.0,36.0
22170,Kansas,2021-04-02,5084.0,183.0
25691,Carolina del Norte,2021-04-02,17578.0,993.0
28357,Hawái,2021-04-02,1880.0,51.0
31335,Washington,2021-04-02,9779.0,484.0
32781,Delaware,2021-04-02,2405.0,167.0
28649,Luisiana,2021-04-02,8846.0,330.0
33104,Rhode Island,2021-04-02,2301.0,181.0
30870,Maryland,2021-04-02,9822.0,1343.0
24343,Nuevo Hampshire,2021-04-02,2213.0,94.0
33236,Kentucky,2021-04-01,8493.0,424.0
29105,Nueva Jersey,2021-04-01,17605.0,2407.0
33205,Wisconsin,2021-04-01,8643.0,298.0
29089,Nebraska,2021-04-01,2914.0,140.0
27061,Montana,2021-04-01,1972.0,57.0
23002,Misuri,2021-04-01,13540.0,779.0
32395,California,2021-04-01,48063.0,2538.0
26223,Nuevo Hampshire,2021-04-01,2288.0,93.0
29725,Nueva York,2021-04-01,40153.0,5352.0
32375,Rhode Island,2021-04-01,2354.0,168.0
24347,Florida,2021-04-01,46398.0,3307.0
31355,Minnesota,2021-04-01,7616.0,530.0
24189,carolina del Sur,2021-04-01,8160.0,463.0
23804,Oklahoma,2021-04-01,7590.0,306.0
32946,Ohio,2021-04-01,22824.0,1549.0
25022,Maryland,2021-04-01,9892.0,1316.0
23757,Iowa,2021-04-01,5058.0,214.0
26040,Alabama,2021-04-01,11324.0,456.0
27482,Hawái,2021-04-01,1880.0,45.0
26673,Indiana,2021-04-01,12358.0,742.0
32529,Idaho,2021-04-01,2257.0,161.0
27565,Maine,2021-04-01,2327.0,101.0
28732,Washington DC,2021-04-01,2582.0,191.0
23645,Colorado,2021-04-01,8004.0,415.0
32201,Utah,2021-04-01,3604.0,142.0
31961,Luisiana,2021-04-01,9207.0,315.0
26596,Arkansas,2021-04-01,6543.0,200.0
28463,Dakota del Sur,2021-04-01,1693.0,103.0
277,Alaska,2021-04-01,1018.0,45.0
278,Oregón,2021-04-01,5142.0,225.0
32760,Dakota del Norte,2021-04-01,1613.0,80.0
22741,Texas,2021-04-01,49172.0,3446.0
279,Wyoming,2021-04-01,723.0,30.0
25833,Connecticut,2021-04-01,6809.0,559.0
23319,Virginia Occidental,2021-04-01,4788.0,281.0
30406,Georgia,2021-04-01,17542.0,1327.0
27363,Pensilvania,2021-04-01,25696.0,2549.0
25578,Islas Virgenes,2021-04-01,79.0,5.0
24630,Nuevo México,2021-04-01,2961.0,115.0
28058,Míchigan,2021-04-01,18324.0,2740.0
22867,Massachusetts,2021-04-01,16013.0,662.0
24492,Kansas,2021-04-01,5221.0,184.0
21978,Vermont,2021-04-01,793.0,32.0
29306,Virginia,2021-04-01,13683.0,1055.0
25500,Misisipi,2021-04-01,5578.0,251.0
33490,Delaware,2021-04-01,2479.0,155.0
31457,Washington,2021-04-01,9826.0,445.0
29545,Arizona,2021-04-01,11873.0,596.0
29599,Illinois,2021-04-01,22005.0,1498.0
23999,Carolina del Norte,2021-04-01,18081.0,1021.0
30636,Puerto Rico,2021-04-01,5730.0,259.0
22603,Nevada,2021-04-01,6363.0,313.0
24806,Tennessee,2021-04-01,13204.0,866.0
26803,California,2021-03-31,48175.0,2623.0
28485,Dakota del Sur,2021-03-31,1722.0,98.0
27887,Virginia,2021-03-31,13530.0,1029.0
30101,Wisconsin,2021-03-31,8769.0,301.0
29331,Rhode Island,2021-03-31,2376.0,168.0
27024,Oklahoma,2021-03-31,7730.0,322.0
27213,Kansas,2021-03-31,5263.0,187.0
27056,Kentucky,2021-03-31,8913.0,442.0
21712,Connecticut,2021-03-31,6762.0,559.0
30450,Utah,2021-03-31,3467.0,142.0
28237,Maine,2021-03-31,2337.0,103.0
21725,Nueva Jersey,2021-03-31,17641.0,2408.0
29003,Georgia,2021-03-31,17370.0,1348.0
29054,Delaware,2021-03-31,2469.0,150.0
21733,Iowa,2021-03-31,5082.0,215.0
26387,Washington,2021-03-31,9905.0,444.0
29624,Idaho,2021-03-31,2273.0,157.0
33386,Arkansas,2021-03-31,6526.0,197.0
25973,carolina del Sur,2021-03-31,8886.0,476.0
29031,Misisipi,2021-03-31,5757.0,263.0
25184,Oregón,2021-03-31,5158.0,210.0
32852,Illinois,2021-03-31,22317.0,1517.0
30733,Alaska,2021-03-31,1001.0,36.0
23172,Minnesota,2021-03-31,7778.0,547.0
30719,Nevada,2021-03-31,6331.0,268.0
32821,Massachusetts,2021-03-31,15922.0,640.0
32818,Nueva York,2021-03-31,40633.0,5524.0
32199,Islas Virgenes,2021-03-31,87.0,6.0
32032,Nuevo Hampshire,2021-03-31,2289.0,92.0
24549,Indiana,2021-03-31,12439.0,706.0
21997,Texas,2021-03-31,49567.0,3533.0
24230,Pensilvania,2021-03-31,25822.0,2580.0
22524,Carolina del Norte,2021-03-31,18565.0,1031.0
23323,Maryland,2021-03-31,9908.0,1299.0
33045,Misuri,2021-03-31,13589.0,764.0
24044,Ohio,2021-03-31,22940.0,1451.0
32610,Puerto Rico,2021-03-31,5532.0,251.0
26088,Florida,2021-03-31,46504.0,3328.0
31957,Washington DC,2021-03-31,2608.0,197.0
23456,Arizona,2021-03-31,11846.0,615.0
22735,Vermont,2021-03-31,823.0,32.0
23466,Wyoming,2021-03-31,744.0,26.0
25168,Tennessee,2021-03-31,13067.0,903.0
24965,Míchigan,2021-03-31,18502.0,2594.0
25295,Nuevo México,2021-03-31,2975.0,111.0
25333,Colorado,2021-03-31,8044.0,419.0
30880,Alabama,2021-03-31,11386.0,486.0
32962,Virginia Occidental,2021-03-31,4839.0,281.0
32344,Dakota del Norte,2021-03-31,1681.0,76.0
30755,Luisiana,2021-03-31,9362.0,331.0
25303,Hawái,2021-03-31,1890.0,50.0
32970,Nebraska,2021-03-31,2925.0,139.0
25709,Montana,2021-03-31,1965.0,50.0
23522,Wyoming,2021-03-30,647.0,21.0
25654,Virginia Occidental,2021-03-30,4492.0,266.0
23516,Nueva Jersey,2021-03-30,15414.0,2423.0
26622,Oklahoma,2021-03-30,6928.0,338.0
31699,Nueva York,2021-03-30,36714.0,5486.0
30280,Dakota del Sur,2021-03-30,1468.0,98.0
33757,Delaware,2021-03-30,1996.0,140.0
22613,Connecticut,2021-03-30,6315.0,596.0
29468,Iowa,2021-03-30,4849.0,206.0
32505,Pensilvania,2021-03-30,24328.0,2591.0
31875,Montana,2021-03-30,1863.0,50.0
28361,California,2021-03-30,45122.0,2624.0
29405,Nebraska,2021-03-30,2739.0,141.0
28011,Maine,2021-03-30,2074.0,94.0
33677,Vermont,2021-03-30,822.0,27.0
23576,Illinois,2021-03-30,19896.0,1477.0
33671,Luisiana,2021-03-30,9314.0,325.0
21792,Arkansas,2021-03-30,5222.0,201.0
25535,Kansas,2021-03-30,4790.0,174.0
26393,Georgia,2021-03-30,15966.0,1356.0
29642,Puerto Rico,2021-03-30,5563.0,251.0
30410,Massachusetts,2021-03-30,13811.0,622.0
31173,Islas Virgenes,2021-03-30,91.0,7.0
25068,Colorado,2021-03-30,7375.0,407.0
33097,Idaho,2021-03-30,2007.0,160.0
25373,Hawái,2021-03-30,1756.0,50.0
33226,Misisipi,2021-03-30,5112.0,282.0
26934,carolina del Sur,2021-03-30,7120.0,457.0
30709,Misuri,2021-03-30,11519.0,797.0
22156,Texas,2021-03-30,48570.0,3600.0
26887,Dakota del Norte,2021-03-30,1411.0,63.0
24731,Míchigan,2021-03-30,17655.0,2464.0
24724,Maryland,2021-03-30,8617.0,1302.0
33150,Arizona,2021-03-30,10351.0,568.0
24461,Oregón,2021-03-30,4969.0,211.0
32685,Nuevo Hampshire,2021-03-30,2029.0,87.0
31540,Washington,2021-03-30,8936.0,461.0
27813,Virginia,2021-03-30,12341.0,1030.0
24274,Nuevo México,2021-03-30,2919.0,116.0
30924,Washington DC,2021-03-30,2582.0,194.0
26546,Indiana,2021-03-30,10747.0,663.0
24221,Florida,2021-03-30,42933.0,3332.0
26139,Utah,2021-03-30,3090.0,136.0
25751,Alabama,2021-03-30,10703.0,433.0
23028,Kentucky,2021-03-30,7530.0,433.0
28737,Ohio,2021-03-30,20558.0,1367.0
33533,Tennessee,2021-03-30,12822.0,915.0
22858,Rhode Island,2021-03-30,2332.0,176.0
281,Nevada,2021-03-30,6051.0,265.0
29084,Alaska,2021-03-30,875.0,35.0
28572,Wisconsin,2021-03-30,7873.0,305.0
280,Minnesota,2021-03-30,7353.0,517.0
22817,Carolina del Norte,2021-03-30,16888.0,978.0
27334,Georgia,2021-03-29,15531.0,1344.0
28264,Colorado,2021-03-29,6995.0,409.0
30175,Tennessee,2021-03-29,12513.0,892.0
31769,Nueva Jersey,2021-03-29,14928.0,2396.0
24244,Puerto Rico,2021-03-29,5555.0,239.0
23244,Arizona,2021-03-29,9778.0,571.0
23837,Dakota del Norte,2021-03-29,1334.0,68.0
31232,Kansas,2021-03-29,4477.0,172.0
26820,Nebraska,2021-03-29,2486.0,117.0
32985,Rhode Island,2021-03-29,2265.0,164.0
30183,carolina del Sur,2021-03-29,6977.0,484.0
22646,Nueva York,2021-03-29,35771.0,5614.0
28155,Indiana,2021-03-29,10141.0,621.0
33365,Minnesota,2021-03-29,6701.0,436.0
23947,Washington DC,2021-03-29,2516.0,202.0
29299,Misuri,2021-03-29,11097.0,711.0
22553,Arkansas,2021-03-29,4732.0,185.0
23248,Idaho,2021-03-29,1918.0,174.0
26871,Illinois,2021-03-29,19159.0,1436.0
31693,Virginia Occidental,2021-03-29,4315.0,259.0
32151,Massachusetts,2021-03-29,13319.0,674.0
22534,Kentucky,2021-03-29,7193.0,395.0
33892,Delaware,2021-03-29,1943.0,145.0
33544,Iowa,2021-03-29,4462.0,202.0
27546,Virginia,2021-03-29,11829.0,1024.0
24769,Maine,2021-03-29,1989.0,99.0
26846,Wisconsin,2021-03-29,7366.0,277.0
22008,Míchigan,2021-03-29,17282.0,2333.0
31748,Nevada,2021-03-29,5910.0,266.0
24857,Pensilvania,2021-03-29,23183.0,2363.0
27532,Misisipi,2021-03-29,4914.0,294.0
29751,Nuevo Hampshire,2021-03-29,1889.0,94.0
22779,Washington,2021-03-29,8599.0,423.0
27780,Oregón,2021-03-29,4765.0,213.0
23536,Ohio,2021-03-29,19564.0,1418.0
30622,Florida,2021-03-29,41261.0,3331.0
31043,Vermont,2021-03-29,788.0,26.0
26130,Luisiana,2021-03-29,8812.0,335.0
33637,Alaska,2021-03-29,836.0,32.0
28859,Maryland,2021-03-29,8441.0,1324.0
33407,Texas,2021-03-29,46406.0,3683.0
282,Montana,2021-03-29,1762.0,52.0
21798,Carolina del Norte,2021-03-29,16455.0,929.0
24990,Connecticut,2021-03-29,6048.0,593.0
28760,Wyoming,2021-03-29,622.0,20.0
30627,Hawái,2021-03-29,1727.0,51.0
32284,Oklahoma,2021-03-29,6586.0,341.0
27791,Islas Virgenes,2021-03-29,81.0,5.0
23499,Utah,2021-03-29,2851.0,138.0
33116,California,2021-03-29,42889.0,2573.0
21908,Nuevo México,2021-03-29,2808.0,127.0
27246,Dakota del Sur,2021-03-29,1339.0,90.0
32000,Alabama,2021-03-29,10192.0,438.0
25309,Nuevo México,2021-03-28,2874.0,122.0
33287,Massachusetts,2021-03-28,15227.0,668.0
32306,Dakota del Sur,2021-03-28,1504.0,94.0
24501,Dakota del Norte,2021-03-28,1580.0,65.0
22194,Illinois,2021-03-28,20872.0,1418.0
22019,Hawái,2021-03-28,1860.0,52.0
31078,Iowa,2021-03-28,4554.0,207.0
27082,Nebraska,2021-03-28,2613.0,119.0
21923,Virginia,2021-03-28,12284.0,1084.0
32658,Arkansas,2021-03-28,5799.0,212.0
33189,Virginia Occidental,2021-03-28,4453.0,260.0
24552,Luisiana,2021-03-28,8770.0,336.0
24361,Utah,2021-03-28,3350.0,147.0
32857,Minnesota,2021-03-28,7033.0,419.0
30987,Islas Virgenes,2021-03-28,83.0,4.0
29656,Maryland,2021-03-28,9491.0,1307.0
31612,Texas,2021-03-28,46596.0,3730.0
32171,Carolina del Norte,2021-03-28,17477.0,913.0
24321,Washington DC,2021-03-28,2574.0,190.0
29665,Míchigan,2021-03-28,17376.0,2122.0
27622,California,2021-03-28,45249.0,2633.0
29273,Oklahoma,2021-03-28,7063.0,331.0
31084,Georgia,2021-03-28,16835.0,1350.0
25047,Alaska,2021-03-28,927.0,34.0
21737,Nevada,2021-03-28,6059.0,272.0
30641,Ohio,2021-03-28,21471.0,1409.0
27331,Rhode Island,2021-03-28,1944.0,165.0
24050,Wisconsin,2021-03-28,7659.0,290.0
33518,Nueva York,2021-03-28,38517.0,5388.0
23740,Misuri,2021-03-28,12630.0,788.0
26716,Maine,2021-03-28,2205.0,98.0
22970,Alabama,2021-03-28,10626.0,496.0
23591,Puerto Rico,2021-03-28,5591.0,210.0
30853,Indiana,2021-03-28,11240.0,664.0
25807,Kentucky,2021-03-28,8018.0,395.0
25082,Washington,2021-03-28,9353.0,411.0
28774,Montana,2021-03-28,1925.0,48.0
283,Misisipi,2021-03-28,5296.0,292.0
33100,Pensilvania,2021-03-28,24104.0,2224.0
29350,Florida,2021-03-28,43278.0,3282.0
29189,Vermont,2021-03-28,777.0,27.0
28265,Nueva Jersey,2021-03-28,16592.0,2326.0
22828,Tennessee,2021-03-28,12335.0,864.0
30039,Wyoming,2021-03-28,696.0,20.0
31234,Nuevo Hampshire,2021-03-28,2114.0,82.0
28720,Kansas,2021-03-28,4757.0,183.0
29475,carolina del Sur,2021-03-28,7727.0,478.0
29572,Arizona,2021-03-28,11064.0,599.0
25554,Oregón,2021-03-28,4783.0,196.0
33485,Connecticut,2021-03-28,6440.0,563.0
22012,Idaho,2021-03-28,1991.0,170.0
23896,Colorado,2021-03-28,7484.0,422.0
26825,Delaware,2021-03-28,2324.0,148.0
22451,Washington DC,2021-03-27,2632.0,204.0
24736,Arizona,2021-03-27,11402.0,593.0
31384,Alabama,2021-03-27,10783.0,480.0
27141,Indiana,2021-03-27,11697.0,639.0
27566,Ohio,2021-03-27,22103.0,1419.0
24972,Luisiana,2021-03-27,9015.0,342.0
28845,Virginia,2021-03-27,12943.0,1025.0
26445,Wisconsin,2021-03-27,8065.0,281.0
21854,Vermont,2021-03-27,800.0,24.0
27320,Míchigan,2021-03-27,17735.0,1850.0
24976,Nuevo México,2021-03-27,3008.0,135.0
23237,Puerto Rico,2021-03-27,5828.0,200.0
25126,Islas Virgenes,2021-03-27,96.0,2.0
33658,Colorado,2021-03-27,7679.0,425.0
24437,Kansas,2021-03-27,4980.0,187.0
33029,Nuevo Hampshire,2021-03-27,2225.0,93.0
23088,Nueva York,2021-03-27,39061.0,5403.0
32582,Utah,2021-03-27,3524.0,153.0
285,Nebraska,2021-03-27,2766.0,117.0
23859,Washington,2021-03-27,9505.0,422.0
28250,Nueva Jersey,2021-03-27,17015.0,2273.0
33384,Nevada,2021-03-27,6120.0,278.0
26077,Delaware,2021-03-27,2412.0,146.0
21917,Arkansas,2021-03-27,5915.0,214.0
22780,Texas,2021-03-27,48105.0,3671.0
23746,Iowa,2021-03-27,4819.0,211.0
31868,carolina del Sur,2021-03-27,7841.0,484.0
30501,Virginia Occidental,2021-03-27,4655.0,243.0
26293,Hawái,2021-03-27,1862.0,51.0
23391,Misuri,2021-03-27,13001.0,821.0
284,Alaska,2021-03-27,954.0,27.0
25697,Dakota del Norte,2021-03-27,1601.0,69.0
26570,Rhode Island,2021-03-27,2285.0,158.0
33531,Pensilvania,2021-03-27,24959.0,2284.0
29024,Carolina del Norte,2021-03-27,17747.0,889.0
32313,Montana,2021-03-27,1973.0,50.0
31629,Maryland,2021-03-27,9689.0,1253.0
26027,Tennessee,2021-03-27,12527.0,846.0
22160,Kentucky,2021-03-27,8428.0,411.0
28866,Illinois,2021-03-27,21431.0,1431.0
27752,California,2021-03-27,46821.0,2690.0
30461,Oklahoma,2021-03-27,7277.0,336.0
32174,Idaho,2021-03-27,1998.0,161.0
24367,Maine,2021-03-27,2230.0,96.0
27774,Dakota del Sur,2021-03-27,1575.0,82.0
32887,Florida,2021-03-27,44448.0,3243.0
32891,Minnesota,2021-03-27,7444.0,431.0
22494,Misisipi,2021-03-27,5447.0,297.0
29667,Georgia,2021-03-27,17091.0,1368.0
27861,Massachusetts,2021-03-27,15671.0,674.0
30598,Oregón,2021-03-27,4856.0,183.0
33789,Wyoming,2021-03-27,734.0,17.0
24089,Connecticut,2021-03-27,6609.0,539.0
25586,Washington DC,2021-03-26,2671.0,175.0
28952,Misisipi,2021-03-26,5679.0,321.0
25870,Tennessee,2021-03-26,13213.0,870.0
30828,Nuevo Hampshire,2021-03-26,2244.0,87.0
30940,carolina del Sur,2021-03-26,8201.0,512.0
33514,Texas,2021-03-26,50426.0,3900.0
32429,Arkansas,2021-03-26,6173.0,218.0
21686,Alaska,2021-03-26,981.0,31.0
25165,Puerto Rico,2021-03-26,5996.0,214.0
32917,Washington,2021-03-26,9860.0,433.0
30191,Kansas,2021-03-26,5146.0,171.0
